date,com_count,sub_count,com_body_pos_count,com_body_very_pos_count,com_body_neg_count,com_body_very_neg_count,sub_body_pos_count,sub_body_very_pos_count,sub_body_neg_count,sub_body_very_neg_count,sub_title_pos_count,sub_title_very_pos_count,sub_title_neg_count,sub_title_very_neg_count,avg_clust_coef,avg_degree,num_edges,num_nodes,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_market_cap,com_count_(-1),com_count_(-2),com_count_(-3),com_count_(-4),sub_count_(-1),sub_count_(-2),sub_count_(-3),sub_count_(-4),sub_count_(-5),com_body_pos_count_(-1),com_body_pos_count_(-2),com_body_pos_count_(-3),com_body_pos_count_(-4),com_body_pos_count_(-5),com_body_very_pos_count_(-1),com_body_very_pos_count_(-2),com_body_very_pos_count_(-3),com_body_very_pos_count_(-4),com_body_neg_count_(-1),com_body_neg_count_(-2),com_body_neg_count_(-3),com_body_neg_count_(-4),com_body_neg_count_(-5),com_body_neg_count_(-6),com_body_neg_count_(-7),com_body_neg_count_(-8),com_body_neg_count_(-9),sub_body_pos_count_(-1),sub_body_pos_count_(-2),sub_body_pos_count_(-3),sub_body_pos_count_(-4),sub_body_very_pos_count_(-1),sub_body_very_pos_count_(-2),sub_body_very_pos_count_(-3),sub_body_very_neg_count_(-1),sub_body_very_neg_count_(-2),sub_body_very_neg_count_(-3),sub_body_very_neg_count_(-4),sub_body_very_neg_count_(-5),sub_title_pos_count_(-1),sub_title_pos_count_(-2),sub_title_pos_count_(-3),sub_title_pos_count_(-4),sub_title_pos_count_(-5),sub_title_pos_count_(-6),sub_title_pos_count_(-7),sub_title_pos_count_(-8),sub_title_pos_count_(-9),sub_title_pos_count_(-10),sub_title_pos_count_(-11),sub_title_pos_count_(-12),sub_title_neg_count_(-1),sub_title_neg_count_(-2),sub_title_neg_count_(-3),sub_title_neg_count_(-4),sub_title_very_neg_count_(-1),sub_title_very_neg_count_(-2),sub_title_very_neg_count_(-3),sub_title_very_neg_count_(-4),sub_title_very_neg_count_(-5),sub_title_very_neg_count_(-6),sub_title_very_neg_count_(-7),sub_title_very_neg_count_(-8),sub_title_very_neg_count_(-9),sub_title_very_neg_count_(-10),avg_clust_coef_(-1),avg_clust_coef_(-2),avg_clust_coef_(-3),avg_clust_coef_(-4),avg_degree_(-1),avg_degree_(-2),avg_degree_(-3),avg_degree_(-4),avg_degree_(-5),avg_degree_(-6),avg_degree_(-7),num_edges_(-1),num_edges_(-2),num_edges_(-3),num_edges_(-4),num_nodes_(-1),num_nodes_(-2),num_nodes_(-3),eth_close_(-1),eth_close_(-2),eth_close_(-3),eth_close_(-4),eth_close_(-5),eth_close_(-6),eth_close_(-7),eth_close_(-8),eth_close_(-9),y
4/4/2017,8774.0,683.0,2156.0,982.0,1067.0,413.0,99.0,59.0,33.0,15.0,70.0,11.0,40.0,11.0,0.016598515,1.4326,3583.0,2501.0,43.92,45.74,41.72,44.64,157568000.0,3969730048.0,9428.0,7453.0,6647.0,8968.0,681.0,483.0,560.0,664.0,687.0,2254.0,1563.0,1505.0,2188.0,2429.0,1040.0,691.0,684.0,1049.0,1069.0,852.0,705.0,898.0,1158.0,1389.0,1359.0,1469.0,1256.0,92.0,81.0,86.0,106.0,60.0,58.0,60.0,13.0,8.0,13.0,10.0,17.0,64.0,51.0,66.0,64.0,63.0,68.0,69.0,65.0,60.0,65.0,111.0,72.0,33.0,26.0,23.0,22.0,2.0,2.0,2.0,6.0,10.0,4.0,5.0,10.0,10.0,9.0,0.017677476,0.021783232000000003,0.016813695,0.012369343999999999,1.3831,1.2907,1.421,1.3568,1.4915,1.5803,1.6898,3430.0,2762.0,3065.0,3415.0,2480.0,2140.0,2157.0,44.36,48.75,50.7,50.04,52.21,53.13,50.77,49.67,50.52,1
4/5/2017,8094.0,655.0,1987.0,953.0,951.0,382.0,101.0,72.0,24.0,16.0,64.0,7.0,34.0,3.0,0.013173803999999999,1.4215,3433.0,2415.0,44.66,47.84,44.54,45.3,119733000.0,4037939968.0,8774.0,9428.0,7453.0,6647.0,683.0,681.0,483.0,560.0,664.0,2156.0,2254.0,1563.0,1505.0,2188.0,982.0,1040.0,691.0,684.0,1067.0,1069.0,852.0,705.0,898.0,1158.0,1389.0,1359.0,1469.0,99.0,92.0,81.0,86.0,59.0,60.0,58.0,15.0,13.0,8.0,13.0,10.0,70.0,64.0,51.0,66.0,64.0,63.0,68.0,69.0,65.0,60.0,65.0,111.0,40.0,33.0,26.0,23.0,11.0,2.0,2.0,2.0,6.0,10.0,4.0,5.0,10.0,10.0,0.016598515,0.017677476,0.021783232000000003,0.016813695,1.4326,1.3831,1.2907,1.421,1.3568,1.4915,1.5803,3583.0,3430.0,2762.0,3065.0,2501.0,2480.0,2140.0,44.64,44.36,48.75,50.7,50.04,52.21,53.13,50.77,49.67,0
4/6/2017,12718.0,846.0,3122.0,1501.0,1767.0,723.0,135.0,88.0,43.0,17.0,84.0,22.0,61.0,6.0,0.056687117999999995,1.8669,4953.0,2653.0,45.22,45.64,40.9,43.24,147120000.0,4089929984.0,8094.0,8774.0,9428.0,7453.0,655.0,683.0,681.0,483.0,560.0,1987.0,2156.0,2254.0,1563.0,1505.0,953.0,982.0,1040.0,691.0,951.0,1067.0,1069.0,852.0,705.0,898.0,1158.0,1389.0,1359.0,101.0,99.0,92.0,81.0,72.0,59.0,60.0,16.0,15.0,13.0,8.0,13.0,64.0,70.0,64.0,51.0,66.0,64.0,63.0,68.0,69.0,65.0,60.0,65.0,34.0,40.0,33.0,26.0,3.0,11.0,2.0,2.0,2.0,6.0,10.0,4.0,5.0,10.0,0.013173803999999999,0.016598515,0.017677476,0.021783232000000003,1.4215,1.4326,1.3831,1.2907,1.421,1.3568,1.4915,3433.0,3583.0,3430.0,2762.0,2415.0,2501.0,2480.0,45.3,44.64,44.36,48.75,50.7,50.04,52.21,53.13,50.77,0
4/7/2017,8486.0,589.0,2187.0,1059.0,1077.0,439.0,100.0,65.0,24.0,10.0,56.0,10.0,30.0,8.0,0.020798534,1.6125,3649.0,2263.0,42.87,44.04,41.65,42.16,81474704.0,3878210048.0,12718.0,8094.0,8774.0,9428.0,846.0,655.0,683.0,681.0,483.0,3122.0,1987.0,2156.0,2254.0,1563.0,1501.0,953.0,982.0,1040.0,1767.0,951.0,1067.0,1069.0,852.0,705.0,898.0,1158.0,1389.0,135.0,101.0,99.0,92.0,88.0,72.0,59.0,17.0,16.0,15.0,13.0,8.0,84.0,64.0,70.0,64.0,51.0,66.0,64.0,63.0,68.0,69.0,65.0,60.0,61.0,34.0,40.0,33.0,6.0,3.0,11.0,2.0,2.0,2.0,6.0,10.0,4.0,5.0,0.056687117999999995,0.013173803999999999,0.016598515,0.017677476,1.8669,1.4215,1.4326,1.3831,1.2907,1.421,1.3568,4953.0,3433.0,3583.0,3430.0,2653.0,2415.0,2501.0,43.24,45.3,44.64,44.36,48.75,50.7,50.04,52.21,53.13,1
4/8/2017,6675.0,415.0,1519.0,714.0,844.0,352.0,69.0,38.0,28.0,16.0,28.0,7.0,42.0,14.0,0.01973026,1.4413,2871.0,1992.0,41.8,45.21,41.73,44.31,74138800.0,3783000064.0,8486.0,12718.0,8094.0,8774.0,589.0,846.0,655.0,683.0,681.0,2187.0,3122.0,1987.0,2156.0,2254.0,1059.0,1501.0,953.0,982.0,1077.0,1767.0,951.0,1067.0,1069.0,852.0,705.0,898.0,1158.0,100.0,135.0,101.0,99.0,65.0,88.0,72.0,10.0,17.0,16.0,15.0,13.0,56.0,84.0,64.0,70.0,64.0,51.0,66.0,64.0,63.0,68.0,69.0,65.0,30.0,61.0,34.0,40.0,8.0,6.0,3.0,11.0,2.0,2.0,2.0,6.0,10.0,4.0,0.020798534,0.056687117999999995,0.013173803999999999,0.016598515,1.6125,1.8669,1.4215,1.4326,1.3831,1.2907,1.421,3649.0,4953.0,3433.0,3583.0,2263.0,2653.0,2415.0,42.16,43.24,45.3,44.64,44.36,48.75,50.7,50.04,52.21,0
4/9/2017,5928.0,397.0,1350.0,664.0,728.0,283.0,59.0,42.0,12.0,4.0,31.0,3.0,24.0,7.0,0.019511143,1.5131,2893.0,1912.0,44.28,44.49,42.89,43.27,55143000.0,4009009920.0,6675.0,8486.0,12718.0,8094.0,415.0,589.0,846.0,655.0,683.0,1519.0,2187.0,3122.0,1987.0,2156.0,714.0,1059.0,1501.0,953.0,844.0,1077.0,1767.0,951.0,1067.0,1069.0,852.0,705.0,898.0,69.0,100.0,135.0,101.0,38.0,65.0,88.0,16.0,10.0,17.0,16.0,15.0,28.0,56.0,84.0,64.0,70.0,64.0,51.0,66.0,64.0,63.0,68.0,69.0,42.0,30.0,61.0,34.0,14.0,8.0,6.0,3.0,11.0,2.0,2.0,2.0,6.0,10.0,0.01973026,0.020798534,0.056687117999999995,0.013173803999999999,1.4413,1.6125,1.8669,1.4215,1.4326,1.3831,1.2907,2871.0,3649.0,4953.0,3433.0,1992.0,2263.0,2653.0,44.31,42.16,43.24,45.3,44.64,44.36,48.75,50.7,50.04,1
4/10/2017,6938.0,579.0,1626.0,804.0,812.0,325.0,74.0,48.0,18.0,11.0,65.0,23.0,33.0,4.0,0.019250181,1.4453,3054.0,2113.0,43.28,44.14,42.42,43.44,44061500.0,3919520000.0,5928.0,6675.0,8486.0,12718.0,397.0,415.0,589.0,846.0,655.0,1350.0,1519.0,2187.0,3122.0,1987.0,664.0,714.0,1059.0,1501.0,728.0,844.0,1077.0,1767.0,951.0,1067.0,1069.0,852.0,705.0,59.0,69.0,100.0,135.0,42.0,38.0,65.0,4.0,16.0,10.0,17.0,16.0,31.0,28.0,56.0,84.0,64.0,70.0,64.0,51.0,66.0,64.0,63.0,68.0,24.0,42.0,30.0,61.0,7.0,14.0,8.0,6.0,3.0,11.0,2.0,2.0,2.0,6.0,0.019511143,0.01973026,0.020798534,0.056687117999999995,1.5131,1.4413,1.6125,1.8669,1.4215,1.4326,1.3831,2893.0,2871.0,3649.0,4953.0,1912.0,1992.0,2263.0,43.27,44.31,42.16,43.24,45.3,44.64,44.36,48.75,50.7,0
4/11/2017,6879.0,620.0,1710.0,860.0,825.0,311.0,93.0,66.0,27.0,16.0,73.0,21.0,26.0,3.0,0.022170283,1.4315,3022.0,2111.0,43.5,44.25,43.3,43.41,38303300.0,3941100032.0,6938.0,5928.0,6675.0,8486.0,579.0,397.0,415.0,589.0,846.0,1626.0,1350.0,1519.0,2187.0,3122.0,804.0,664.0,714.0,1059.0,812.0,728.0,844.0,1077.0,1767.0,951.0,1067.0,1069.0,852.0,74.0,59.0,69.0,100.0,48.0,42.0,38.0,11.0,4.0,16.0,10.0,17.0,65.0,31.0,28.0,56.0,84.0,64.0,70.0,64.0,51.0,66.0,64.0,63.0,33.0,24.0,42.0,30.0,4.0,7.0,14.0,8.0,6.0,3.0,11.0,2.0,2.0,2.0,0.019250181,0.019511143,0.01973026,0.020798534,1.4453,1.5131,1.4413,1.6125,1.8669,1.4215,1.4326,3054.0,2893.0,2871.0,3649.0,2113.0,1912.0,1992.0,43.44,43.27,44.31,42.16,43.24,45.3,44.64,44.36,48.75,1
4/12/2017,7847.0,641.0,1853.0,850.0,836.0,319.0,81.0,57.0,15.0,7.0,66.0,18.0,15.0,2.0,0.029325141000000002,1.3341,3075.0,2305.0,43.46,47.23,43.11,46.29,88045696.0,3938929920.0,6879.0,6938.0,5928.0,6675.0,620.0,579.0,397.0,415.0,589.0,1710.0,1626.0,1350.0,1519.0,2187.0,860.0,804.0,664.0,714.0,825.0,812.0,728.0,844.0,1077.0,1767.0,951.0,1067.0,1069.0,93.0,74.0,59.0,69.0,66.0,48.0,42.0,16.0,11.0,4.0,16.0,10.0,73.0,65.0,31.0,28.0,56.0,84.0,64.0,70.0,64.0,51.0,66.0,64.0,26.0,33.0,24.0,42.0,3.0,4.0,7.0,14.0,8.0,6.0,3.0,11.0,2.0,2.0,0.022170283,0.019250181,0.019511143,0.01973026,1.4315,1.4453,1.5131,1.4413,1.6125,1.8669,1.4215,3022.0,3054.0,2893.0,2871.0,2111.0,2113.0,1912.0,43.41,43.44,43.27,44.31,42.16,43.24,45.3,44.64,44.36,1
4/13/2017,8770.0,637.0,1879.0,840.0,942.0,378.0,75.0,47.0,20.0,12.0,57.0,10.0,33.0,10.0,0.01541741,1.1517,3121.0,2710.0,46.31,50.91,46.31,50.22,157200000.0,4198419968.0,7847.0,6879.0,6938.0,5928.0,641.0,620.0,579.0,397.0,415.0,1853.0,1710.0,1626.0,1350.0,1519.0,850.0,860.0,804.0,664.0,836.0,825.0,812.0,728.0,844.0,1077.0,1767.0,951.0,1067.0,81.0,93.0,74.0,59.0,57.0,66.0,48.0,7.0,16.0,11.0,4.0,16.0,66.0,73.0,65.0,31.0,28.0,56.0,84.0,64.0,70.0,64.0,51.0,66.0,15.0,26.0,33.0,24.0,2.0,3.0,4.0,7.0,14.0,8.0,6.0,3.0,11.0,2.0,0.029325141000000002,0.022170283,0.019250181,0.019511143,1.3341,1.4315,1.4453,1.5131,1.4413,1.6125,1.8669,3075.0,3022.0,3054.0,2893.0,2305.0,2111.0,2113.0,46.29,43.41,43.44,43.27,44.31,42.16,43.24,45.3,44.64,0
4/14/2017,7042.0,531.0,1608.0,776.0,868.0,364.0,80.0,58.0,23.0,17.0,52.0,14.0,30.0,7.0,0.021159216,1.3488,2796.0,2073.0,49.97,50.05,46.76,47.57,91674400.0,4531809792.0,8770.0,7847.0,6879.0,6938.0,637.0,641.0,620.0,579.0,397.0,1879.0,1853.0,1710.0,1626.0,1350.0,840.0,850.0,860.0,804.0,942.0,836.0,825.0,812.0,728.0,844.0,1077.0,1767.0,951.0,75.0,81.0,93.0,74.0,47.0,57.0,66.0,12.0,7.0,16.0,11.0,4.0,57.0,66.0,73.0,65.0,31.0,28.0,56.0,84.0,64.0,70.0,64.0,51.0,33.0,15.0,26.0,33.0,10.0,2.0,3.0,4.0,7.0,14.0,8.0,6.0,3.0,11.0,0.01541741,0.029325141000000002,0.022170283,0.019250181,1.1517,1.3341,1.4315,1.4453,1.5131,1.4413,1.6125,3121.0,3075.0,3022.0,3054.0,2710.0,2305.0,2111.0,50.22,46.29,43.41,43.44,43.27,44.31,42.16,43.24,45.3,1
4/15/2017,5694.0,380.0,1303.0,594.0,669.0,247.0,67.0,42.0,17.0,10.0,42.0,5.0,22.0,4.0,0.024746877999999996,1.3227,2496.0,1887.0,47.65,49.57,47.18,49.1,66207800.0,4323100160.0,7042.0,8770.0,7847.0,6879.0,531.0,637.0,641.0,620.0,579.0,1608.0,1879.0,1853.0,1710.0,1626.0,776.0,840.0,850.0,860.0,868.0,942.0,836.0,825.0,812.0,728.0,844.0,1077.0,1767.0,80.0,75.0,81.0,93.0,58.0,47.0,57.0,17.0,12.0,7.0,16.0,11.0,52.0,57.0,66.0,73.0,65.0,31.0,28.0,56.0,84.0,64.0,70.0,64.0,30.0,33.0,15.0,26.0,7.0,10.0,2.0,3.0,4.0,7.0,14.0,8.0,6.0,3.0,0.021159216,0.01541741,0.029325141000000002,0.022170283,1.3488,1.1517,1.3341,1.4315,1.4453,1.5131,1.4413,2796.0,3121.0,3075.0,3022.0,2073.0,2710.0,2305.0,47.57,50.22,46.29,43.41,43.44,43.27,44.31,42.16,43.24,0
4/16/2017,5167.0,359.0,1241.0,574.0,603.0,220.0,51.0,36.0,24.0,15.0,33.0,5.0,21.0,2.0,0.018950922,1.3081,2365.0,1808.0,49.04,49.14,48.19,48.72,31343800.0,4450140160.0,5694.0,7042.0,8770.0,7847.0,380.0,531.0,637.0,641.0,620.0,1303.0,1608.0,1879.0,1853.0,1710.0,594.0,776.0,840.0,850.0,669.0,868.0,942.0,836.0,825.0,812.0,728.0,844.0,1077.0,67.0,80.0,75.0,81.0,42.0,58.0,47.0,10.0,17.0,12.0,7.0,16.0,42.0,52.0,57.0,66.0,73.0,65.0,31.0,28.0,56.0,84.0,64.0,70.0,22.0,30.0,33.0,15.0,4.0,7.0,10.0,2.0,3.0,4.0,7.0,14.0,8.0,6.0,0.024746877999999996,0.021159216,0.01541741,0.029325141000000002,1.3227,1.3488,1.1517,1.3341,1.4315,1.4453,1.5131,2496.0,2796.0,3121.0,3075.0,1887.0,2073.0,2710.0,49.1,47.57,50.22,46.29,43.41,43.44,43.27,44.31,42.16,0
4/17/2017,6620.0,534.0,1471.0,717.0,841.0,317.0,74.0,54.0,21.0,8.0,40.0,7.0,13.0,2.0,0.017801017,1.3004,2727.0,2097.0,48.66,48.75,48.05,48.3,44013300.0,4417310208.0,5167.0,5694.0,7042.0,8770.0,359.0,380.0,531.0,637.0,641.0,1241.0,1303.0,1608.0,1879.0,1853.0,574.0,594.0,776.0,840.0,603.0,669.0,868.0,942.0,836.0,825.0,812.0,728.0,844.0,51.0,67.0,80.0,75.0,36.0,42.0,58.0,15.0,10.0,17.0,12.0,7.0,33.0,42.0,52.0,57.0,66.0,73.0,65.0,31.0,28.0,56.0,84.0,64.0,21.0,22.0,30.0,33.0,2.0,4.0,7.0,10.0,2.0,3.0,4.0,7.0,14.0,8.0,0.018950922,0.024746877999999996,0.021159216,0.01541741,1.3081,1.3227,1.3488,1.1517,1.3341,1.4315,1.4453,2365.0,2496.0,2796.0,3121.0,1808.0,1887.0,2073.0,48.72,49.1,47.57,50.22,46.29,43.41,43.44,43.27,44.31,1
4/18/2017,7674.0,642.0,1808.0,832.0,880.0,371.0,68.0,45.0,14.0,10.0,55.0,8.0,36.0,2.0,0.013587096000000002,1.3247,3011.0,2273.0,48.32,51.03,48.3,50.71,78748496.0,4387859968.0,6620.0,5167.0,5694.0,7042.0,534.0,359.0,380.0,531.0,637.0,1471.0,1241.0,1303.0,1608.0,1879.0,717.0,574.0,594.0,776.0,841.0,603.0,669.0,868.0,942.0,836.0,825.0,812.0,728.0,74.0,51.0,67.0,80.0,54.0,36.0,42.0,8.0,15.0,10.0,17.0,12.0,40.0,33.0,42.0,52.0,57.0,66.0,73.0,65.0,31.0,28.0,56.0,84.0,13.0,21.0,22.0,30.0,2.0,2.0,4.0,7.0,10.0,2.0,3.0,4.0,7.0,14.0,0.017801017,0.018950922,0.024746877999999996,0.021159216,1.3004,1.3081,1.3227,1.3488,1.1517,1.3341,1.4315,2727.0,2365.0,2496.0,2796.0,2097.0,1808.0,1887.0,48.3,48.72,49.1,47.57,50.22,46.29,43.41,43.44,43.27,0
4/19/2017,7865.0,625.0,1878.0,890.0,900.0,355.0,88.0,57.0,16.0,8.0,62.0,16.0,35.0,8.0,0.0134736,1.3697,3086.0,2253.0,50.73,50.95,47.26,48.31,76281000.0,4608260096.0,7674.0,6620.0,5167.0,5694.0,642.0,534.0,359.0,380.0,531.0,1808.0,1471.0,1241.0,1303.0,1608.0,832.0,717.0,574.0,594.0,880.0,841.0,603.0,669.0,868.0,942.0,836.0,825.0,812.0,68.0,74.0,51.0,67.0,45.0,54.0,36.0,10.0,8.0,15.0,10.0,17.0,55.0,40.0,33.0,42.0,52.0,57.0,66.0,73.0,65.0,31.0,28.0,56.0,36.0,13.0,21.0,22.0,2.0,2.0,2.0,4.0,7.0,10.0,2.0,3.0,4.0,7.0,0.013587096000000002,0.017801017,0.018950922,0.024746877999999996,1.3247,1.3004,1.3081,1.3227,1.3488,1.1517,1.3341,3011.0,2727.0,2365.0,2496.0,2273.0,2097.0,1808.0,50.71,48.3,48.72,49.1,47.57,50.22,46.29,43.41,43.44,1
4/20/2017,7684.0,665.0,1718.0,807.0,915.0,358.0,84.0,61.0,39.0,22.0,47.0,11.0,30.0,9.0,0.01481772,1.3599,3151.0,2317.0,48.13,49.99,48.13,49.67,79600896.0,4373799936.0,7865.0,7674.0,6620.0,5167.0,625.0,642.0,534.0,359.0,380.0,1878.0,1808.0,1471.0,1241.0,1303.0,890.0,832.0,717.0,574.0,900.0,880.0,841.0,603.0,669.0,868.0,942.0,836.0,825.0,88.0,68.0,74.0,51.0,57.0,45.0,54.0,8.0,10.0,8.0,15.0,10.0,62.0,55.0,40.0,33.0,42.0,52.0,57.0,66.0,73.0,65.0,31.0,28.0,35.0,36.0,13.0,21.0,8.0,2.0,2.0,2.0,4.0,7.0,10.0,2.0,3.0,4.0,0.0134736,0.013587096000000002,0.017801017,0.018950922,1.3697,1.3247,1.3004,1.3081,1.3227,1.3488,1.1517,3086.0,3011.0,2727.0,2365.0,2253.0,2273.0,2097.0,48.31,50.71,48.3,48.72,49.1,47.57,50.22,46.29,43.41,0
4/21/2017,6623.0,540.0,1534.0,719.0,732.0,261.0,58.0,37.0,13.0,4.0,61.0,11.0,25.0,4.0,0.018281088,1.43,3023.0,2114.0,49.64,49.66,48.14,48.22,45048300.0,4512609792.0,7684.0,7865.0,7674.0,6620.0,665.0,625.0,642.0,534.0,359.0,1718.0,1878.0,1808.0,1471.0,1241.0,807.0,890.0,832.0,717.0,915.0,900.0,880.0,841.0,603.0,669.0,868.0,942.0,836.0,84.0,88.0,68.0,74.0,61.0,57.0,45.0,22.0,8.0,10.0,8.0,15.0,47.0,62.0,55.0,40.0,33.0,42.0,52.0,57.0,66.0,73.0,65.0,31.0,30.0,35.0,36.0,13.0,9.0,8.0,2.0,2.0,2.0,4.0,7.0,10.0,2.0,3.0,0.01481772,0.0134736,0.013587096000000002,0.017801017,1.3599,1.3697,1.3247,1.3004,1.3081,1.3227,1.3488,3151.0,3086.0,3011.0,2727.0,2317.0,2253.0,2273.0,49.67,48.31,50.71,48.3,48.72,49.1,47.57,50.22,46.29,1
4/22/2017,5894.0,468.0,1316.0,629.0,677.0,244.0,53.0,38.0,23.0,12.0,44.0,13.0,26.0,3.0,0.017994404,1.4794,2731.0,1846.0,48.18,48.74,48.17,48.55,37357600.0,4381289984.0,6623.0,7684.0,7865.0,7674.0,540.0,665.0,625.0,642.0,534.0,1534.0,1718.0,1878.0,1808.0,1471.0,719.0,807.0,890.0,832.0,732.0,915.0,900.0,880.0,841.0,603.0,669.0,868.0,942.0,58.0,84.0,88.0,68.0,37.0,61.0,57.0,4.0,22.0,8.0,10.0,8.0,61.0,47.0,62.0,55.0,40.0,33.0,42.0,52.0,57.0,66.0,73.0,65.0,25.0,30.0,35.0,36.0,4.0,9.0,8.0,2.0,2.0,2.0,4.0,7.0,10.0,2.0,0.018281088,0.01481772,0.0134736,0.013587096000000002,1.43,1.3599,1.3697,1.3247,1.3004,1.3081,1.3227,3023.0,3151.0,3086.0,3011.0,2114.0,2317.0,2253.0,48.22,49.67,48.31,50.71,48.3,48.72,49.1,47.57,50.22,0
4/23/2017,5432.0,378.0,1266.0,602.0,632.0,252.0,75.0,57.0,17.0,9.0,45.0,6.0,20.0,3.0,0.016767101,1.3399,2448.0,1827.0,48.59,48.89,48.17,48.49,36234000.0,4420040192.0,5894.0,6623.0,7684.0,7865.0,468.0,540.0,665.0,625.0,642.0,1316.0,1534.0,1718.0,1878.0,1808.0,629.0,719.0,807.0,890.0,677.0,732.0,915.0,900.0,880.0,841.0,603.0,669.0,868.0,53.0,58.0,84.0,88.0,38.0,37.0,61.0,12.0,4.0,22.0,8.0,10.0,44.0,61.0,47.0,62.0,55.0,40.0,33.0,42.0,52.0,57.0,66.0,73.0,26.0,25.0,30.0,35.0,3.0,4.0,9.0,8.0,2.0,2.0,2.0,4.0,7.0,10.0,0.017994404,0.018281088,0.01481772,0.0134736,1.4794,1.43,1.3599,1.3697,1.3247,1.3004,1.3081,2731.0,3023.0,3151.0,3086.0,1846.0,2114.0,2317.0,48.55,48.22,49.67,48.31,50.71,48.3,48.72,49.1,47.57,1
4/24/2017,8425.0,649.0,1899.0,886.0,1046.0,425.0,85.0,52.0,16.0,8.0,72.0,19.0,33.0,11.0,0.0305127,1.5485,3529.0,2279.0,48.87,50.18,48.87,50.03,55580600.0,4446470144.0,5432.0,5894.0,6623.0,7684.0,378.0,468.0,540.0,665.0,625.0,1266.0,1316.0,1534.0,1718.0,1878.0,602.0,629.0,719.0,807.0,632.0,677.0,732.0,915.0,900.0,880.0,841.0,603.0,669.0,75.0,53.0,58.0,84.0,57.0,38.0,37.0,9.0,12.0,4.0,22.0,8.0,45.0,44.0,61.0,47.0,62.0,55.0,40.0,33.0,42.0,52.0,57.0,66.0,20.0,26.0,25.0,30.0,3.0,3.0,4.0,9.0,8.0,2.0,2.0,2.0,4.0,7.0,0.016767101,0.017994404,0.018281088,0.01481772,1.3399,1.4794,1.43,1.3599,1.3697,1.3247,1.3004,2448.0,2731.0,3023.0,3151.0,1827.0,1846.0,2114.0,48.49,48.55,48.22,49.67,48.31,50.71,48.3,48.72,49.1,0
4/25/2017,8003.0,664.0,1871.0,938.0,876.0,336.0,87.0,62.0,21.0,11.0,57.0,7.0,35.0,6.0,0.01765493,1.4209,3413.0,2402.0,50.07,50.3,49.81,49.89,38264600.0,4557870080.0,8425.0,5432.0,5894.0,6623.0,649.0,378.0,468.0,540.0,665.0,1899.0,1266.0,1316.0,1534.0,1718.0,886.0,602.0,629.0,719.0,1046.0,632.0,677.0,732.0,915.0,900.0,880.0,841.0,603.0,85.0,75.0,53.0,58.0,52.0,57.0,38.0,8.0,9.0,12.0,4.0,22.0,72.0,45.0,44.0,61.0,47.0,62.0,55.0,40.0,33.0,42.0,52.0,57.0,33.0,20.0,26.0,25.0,11.0,3.0,3.0,4.0,9.0,8.0,2.0,2.0,2.0,4.0,0.0305127,0.016767101,0.017994404,0.018281088,1.5485,1.3399,1.4794,1.43,1.3599,1.3697,1.3247,3529.0,2448.0,2731.0,3023.0,2279.0,1827.0,1846.0,50.03,48.49,48.55,48.22,49.67,48.31,50.71,48.3,48.72,1
4/26/2017,10120.0,750.0,2175.0,945.0,1083.0,405.0,89.0,52.0,22.0,8.0,74.0,18.0,42.0,5.0,0.032958607,1.3908,3708.0,2666.0,49.91,53.44,49.91,52.72,104884000.0,4544370176.0,8003.0,8425.0,5432.0,5894.0,664.0,649.0,378.0,468.0,540.0,1871.0,1899.0,1266.0,1316.0,1534.0,938.0,886.0,602.0,629.0,876.0,1046.0,632.0,677.0,732.0,915.0,900.0,880.0,841.0,87.0,85.0,75.0,53.0,62.0,52.0,57.0,11.0,8.0,9.0,12.0,4.0,57.0,72.0,45.0,44.0,61.0,47.0,62.0,55.0,40.0,33.0,42.0,52.0,35.0,33.0,20.0,26.0,6.0,11.0,3.0,3.0,4.0,9.0,8.0,2.0,2.0,2.0,0.01765493,0.0305127,0.016767101,0.017994404,1.4209,1.5485,1.3399,1.4794,1.43,1.3599,1.3697,3413.0,3529.0,2448.0,2731.0,2402.0,2279.0,1827.0,49.89,50.03,48.49,48.55,48.22,49.67,48.31,50.71,48.3,1
4/27/2017,13040.0,858.0,2717.0,1183.0,1472.0,603.0,101.0,68.0,31.0,16.0,78.0,14.0,53.0,16.0,0.030135652000000002,1.4805,4437.0,2997.0,52.81,62.17,52.29,62.17,246775008.0,4809630208.0,10120.0,8003.0,8425.0,5432.0,750.0,664.0,649.0,378.0,468.0,2175.0,1871.0,1899.0,1266.0,1316.0,945.0,938.0,886.0,602.0,1083.0,876.0,1046.0,632.0,677.0,732.0,915.0,900.0,880.0,89.0,87.0,85.0,75.0,52.0,62.0,52.0,8.0,11.0,8.0,9.0,12.0,74.0,57.0,72.0,45.0,44.0,61.0,47.0,62.0,55.0,40.0,33.0,42.0,42.0,35.0,33.0,20.0,5.0,6.0,11.0,3.0,3.0,4.0,9.0,8.0,2.0,2.0,0.032958607,0.01765493,0.0305127,0.016767101,1.3908,1.4209,1.5485,1.3399,1.4794,1.43,1.3599,3708.0,3413.0,3529.0,2448.0,2666.0,2402.0,2279.0,52.72,49.89,50.03,48.49,48.55,48.22,49.67,48.31,50.71,1
