date,com_count,sub_count,com_body_pos_count,com_body_very_pos_count,com_body_neg_count,com_body_very_neg_count,sub_body_pos_count,sub_body_very_pos_count,sub_body_neg_count,sub_body_very_neg_count,sub_title_pos_count,sub_title_very_pos_count,sub_title_neg_count,sub_title_very_neg_count,sub_title_non_zero_pr,sub_title_top_50_pr,sub_title_top_75_pr,sub_title_pr_4_bins,sub_title_pr_normalized,sub_title_pr_norm_plus_base,sub_title_pos_non_zero_pr,sub_title_pos_top_50_pr,sub_title_pos_top_75_pr,sub_title_pos_pr_4_bins,sub_title_pos_pr_normalized,sub_title_pos_pr_norm_plus_base,sub_title_very_pos_non_zero_pr,sub_title_very_pos_top_50_pr,sub_title_very_pos_top_75_pr,sub_title_very_pos_pr_4_bins,sub_title_very_pos_pr_normalized,sub_title_very_pos_pr_norm_plus_base,sub_title_neg_non_zero_pr,sub_title_neg_top_50_pr,sub_title_neg_top_75_pr,sub_title_neg_pr_4_bins,sub_title_neg_pr_normalized,sub_title_neg_pr_norm_plus_base,sub_title_very_neg_non_zero_pr,sub_title_very_neg_top_50_pr,sub_title_very_neg_top_75_pr,sub_title_very_neg_pr_4_bins,sub_title_very_neg_pr_normalized,sub_title_very_neg_pr_norm_plus_base,sub_title_very_pos_minus_very_neg_non_zero_pr,sub_title_pos_minus_neg_non_zero_pr,sub_title_pos_non_zero_pr_percent,sub_title_very_pos_non_zero_pr_percent,sub_title_neg_non_zero_pr_percent,sub_title_very_neg_non_zero_pr_percent,sub_body_non_zero_pr,sub_body_top_50_pr,sub_body_top_75_pr,sub_body_pr_4_bins,sub_body_pr_normalized,sub_body_pr_norm_plus_base,sub_body_pos_non_zero_pr,sub_body_pos_top_50_pr,sub_body_pos_top_75_pr,sub_body_pos_pr_4_bins,sub_body_pos_pr_normalized,sub_body_pos_pr_norm_plus_base,sub_body_very_pos_non_zero_pr,sub_body_very_pos_top_50_pr,sub_body_very_pos_top_75_pr,sub_body_very_pos_pr_4_bins,sub_body_very_pos_pr_normalized,sub_body_very_pos_pr_norm_plus_base,sub_body_neg_non_zero_pr,sub_body_neg_top_50_pr,sub_body_neg_top_75_pr,sub_body_neg_pr_4_bins,sub_body_neg_pr_normalized,sub_body_neg_pr_norm_plus_base,sub_body_very_neg_non_zero_pr,sub_body_very_neg_top_50_pr,sub_body_very_neg_top_75_pr,sub_body_very_neg_pr_4_bins,sub_body_very_neg_pr_normalized,sub_body_very_neg_pr_norm_plus_base,sub_body_very_pos_minus_very_neg_non_zero_pr,sub_body_pos_minus_neg_non_zero_pr,sub_body_pos_non_zero_pr_percent,sub_body_very_pos_non_zero_pr_percent,sub_body_neg_non_zero_pr_percent,sub_body_very_neg_non_zero_pr_percent,com_body_non_zero_pr,com_body_top_50_pr,com_body_top_75_pr,com_body_pr_4_bins,com_body_pr_normalized,com_body_pr_norm_plus_base,com_body_pos_non_zero_pr,com_body_pos_top_50_pr,com_body_pos_top_75_pr,com_body_pos_pr_4_bins,com_body_pos_pr_normalized,com_body_pos_pr_norm_plus_base,com_body_very_pos_non_zero_pr,com_body_very_pos_top_50_pr,com_body_very_pos_top_75_pr,com_body_very_pos_pr_4_bins,com_body_very_pos_pr_normalized,com_body_very_pos_pr_norm_plus_base,com_body_neg_non_zero_pr,com_body_neg_top_50_pr,com_body_neg_top_75_pr,com_body_neg_pr_4_bins,com_body_neg_pr_normalized,com_body_neg_pr_norm_plus_base,com_body_very_neg_non_zero_pr,com_body_very_neg_top_50_pr,com_body_very_neg_top_75_pr,com_body_very_neg_pr_4_bins,com_body_very_neg_pr_normalized,com_body_very_neg_pr_norm_plus_base,com_body_very_pos_minus_very_neg_non_zero_pr,com_body_pos_minus_neg_non_zero_pr,com_body_pos_non_zero_pr_percent,com_body_very_pos_non_zero_pr_percent,com_body_neg_non_zero_pr_percent,com_body_very_neg_non_zero_pr_percent,avg_clust_coef,avg_degree,num_edges,num_nodes,com_body_pos_percent,com_body_very_pos_percent,com_body_neg_percent,com_body_very_neg_percent,sub_body_pos_percent,sub_body_very_pos_percent,sub_body_neg_percent,sub_body_very_neg_percent,sub_title_pos_percent,sub_title_very_pos_percent,sub_title_neg_percent,sub_title_very_neg_percent,eth_close
11/16/2017,0.154094641,0.282122503,0.651505645,0.89154438,-0.144457826,-0.175743238,0.332177121,0.517683312,-0.166270095,-0.023609425,0.987084719,1.272332524,-0.658800437,-0.165283269,-0.171895605,1.219364486,0,0.380323031,1.176707468,0.633055945,0.643614389,0.926433023,0,1.169333385,1.023665634,1.277096915,0.472588847,0.710855551,0,1.529633059,0.707800826,1.460043775,-0.580215102,-1.644411084,0,-0.637410654,-1.081878854,-0.894759807,0.232534075,0.303045763,0,0.111465259,0.125729976,0.135420266,0.211485617,1.741247256,1.331841757,0.714220282,-0.774270631,0.427185755,-0.171895605,1.219364486,0,0.380323031,1.176707468,0.633055945,-0.341421379,0.140280843,0,0.352855293,-0.01581337,0.331480215,0.154122243,-0.148455315,0,0.545015287,0.040118316,0.525060516,-0.287807099,-0.063386569,0,-0.162506068,0.383044092,-0.105329212,-0.149372567,0.977375648,0,-0.008919157,0.903241859,0.107142113,0.575828922,-0.177245044,-0.790434219,0.596810731,-0.298655567,-0.044789218,-0.200436906,0.926428167,-0.452130029,0.214584765,-0.043757528,0.198814155,0.279482492,1.484690363,0.367496968,0.665064388,1.032692123,0.75839318,0.611078663,1.28273376,1.285016181,0.907018481,1.191921681,1.004433587,-0.496416624,0.019925847,-1.124018813,-0.123245564,-0.809650465,-0.215891727,-0.470781768,0.555025847,-0.393758646,-0.157403923,-0.573896644,-0.249230632,1.476506336,1.627212147,1.246031281,1.226606842,-1.074525062,-0.676027452,-0.0168279,0.10303654,0.286894927,0.481273975,1.183042351,1.114740822,-0.950342074,-0.64581914,0.213873471,0.192284214,-0.426643668,-0.074156651,1.339007438,1.086266399,-1.242705442,-0.348522223,330.92
11/17/2017,-0.400621442,-0.297632445,-0.276859864,-0.167443575,-0.363552422,-0.534859093,0.150765749,0.108923414,-0.135428328,-0.083455942,0,-0.871683938,-0.585157934,0.067438911,-0.931304781,-1.374085837,0,-0.249475114,-0.910254937,-0.499972878,-0.324611827,-1.000105037,0,0.30271407,-0.591725206,0.045808539,-0.7907933,-0.929580336,0,-0.588698509,-0.687646086,-0.698608399,-0.782336202,-1.708438856,0,-0.51111413,-0.837614791,-0.709547807,-0.751425796,-1.351055925,0,0.382459665,-0.707596359,-0.29198718,0.124501157,0.946339902,1.055098592,0.047944629,-0.586613782,-0.415270227,-0.931304781,-1.374085837,0,-0.249475114,-0.910254937,-0.499972878,-0.35679343,-0.040125028,0,0.170513566,-0.323102189,0.111094569,-0.204463568,0.299694345,0,0.109947219,-0.245777291,0.042604592,-0.400857528,-1.249520032,0,-0.160959315,-1.064048055,-0.287946866,-0.396482143,-1.07752898,0,-0.124367357,-1.119682447,-0.272368328,0.438897086,0.230387131,1.88162768,1.758345398,-0.050972681,-0.135526242,-0.932261371,-1.506253724,-1.57540194,-0.359245653,-1.574072582,-0.514282749,-1.046108991,-1.284817038,-1.415941111,-0.237144067,-1.26748814,-0.437283366,-1.040027888,-1.145289403,-1.099981139,-0.16221934,-1.155487823,-0.354433627,-0.740836585,-0.899918935,-1.286612033,-0.370776424,-0.862615724,-0.454004589,-0.827403999,-0.384590887,-0.91146543,-0.533377731,-0.670440074,-0.581734168,-0.157357804,-0.596068506,0.497107193,0.46007827,-0.178833378,-0.52086363,-1.08665605,-0.073596793,0.166930396,0.452099881,0.492024978,0.488980565,-0.124370793,-0.540928586,1.546549637,0.864399324,0.083450721,0.140898269,0.530468706,-0.609623736,-0.63112543,0.265621604,332.39
11/18/2017,-1.671652793,-1.797782803,-1.849444813,-1.808231313,-1.539541071,-1.415844153,-1.410845983,-1.689022905,-0.681808947,-0.546682766,-1.535757009,-1.392353464,-1.263255144,-1.650182141,-1.96669684,-2.41379958,0,-1.796091875,-2.259496045,-2.163567275,-1.694038424,-0.836079617,0,-1.079166871,-1.216857415,-1.332393978,-1.619102153,-0.843274043,0,-0.939340272,-0.704018389,-0.944811663,-1.372965341,-1.034927234,0,-1.255105955,-1.610190621,-1.51078806,-1.66704625,-0.639602149,0,-1.782505113,-1.269553784,-1.8797856,-0.056239017,0.556486675,1.840042238,0.937625829,-0.793289195,-1.102885411,-1.96669684,-2.41379958,0,-1.796091875,-2.259496045,-2.163567275,-1.700358137,-1.171952401,0,-1.417630455,-1.589903609,-1.565828914,-1.986299405,-0.977424166,0,-1.695369318,-1.397015937,-1.838917967,-0.875767419,-0.6,0,-0.662819853,-1.149576714,-0.76627246,-0.643845947,0.530232049,0,-0.532255904,-0.091981068,-0.495149728,-2.183057263,-2.455495759,2.25235003,1.621548216,0.155348714,0.407376239,-1.9292257,-2.025511869,-1.127801906,-1.653581569,-2.243193064,-1.789762014,-2.186635515,-1.377918093,-0.984731928,-1.805212001,-1.902799297,-1.921213327,-2.226672416,-0.781477521,-1.171902898,-1.799659556,-1.889277999,-1.913348312,-1.718064036,-1.515416797,-0.137794564,-1.523541632,-1.743024588,-1.592475763,-1.552708413,-0.947338601,1.806703934,-1.405121469,-1.069633033,-1.396520668,-1.730137738,-1.908745601,0.700417678,0.945168127,-1.108397143,-0.62064054,-1.777880394,-1.096794729,-1.391167721,-1.606587301,0.830024521,1.024509697,-1.121578447,-0.663395062,2.201371354,1.458915366,0.658050111,0.568007297,1.92552487,0.511131439,-0.521303076,-1.394092839,347.61
11/19/2017,-1.140701972,-1.582837175,-1.298431348,-1.33975923,-1.240992139,-1.16934549,-1.702204343,-1.826727713,-1.253157262,-1.142100264,-1.335283388,-1.777660445,-1.370345627,-1.325066725,-1.62759487,-1.986979388,0,-1.59425896,-1.666952205,-1.728765515,-1.403718291,-0.064269321,0,-1.091844323,0.074934483,-0.918098088,-1.488875001,0.158851015,0,-1.559836172,0.929425477,-0.933586606,-1.294086168,-1.77663171,0,-1.381217495,-1.576168345,-1.534822264,-1.306821916,-1.038871076,0,-1.399374653,-0.742963435,-1.285699985,-0.473670822,0.740514826,1.677598381,0.843654123,-0.984189555,-0.292417664,-1.62759487,-1.986979388,0,-1.59425896,-1.666952205,-1.728765515,-1.747893095,-1.405560966,0,-1.706414358,-1.47274698,-1.737893995,-1.917032302,-1.488019506,0,-1.816150674,-1.457191578,-1.854222668,-0.96605272,-1.522784919,0,-1.251342741,-1.400907903,-1.341987091,-0.859962141,-1.101251179,0,-1.155265362,-1.315267848,-1.214054767,-1.906742983,-2.162113091,0.404075897,0.116707063,-0.110522917,-0.163067897,-1.160383357,-1.425596927,-1.226067138,-1.124009591,-1.29936485,-1.180029222,-1.330582198,-1.226806475,-0.703936206,-1.266753109,-1.090349641,-1.293142693,-1.45579715,-1.24760576,-0.739117551,-1.330886282,-1.307398382,-1.383330806,-1.24543855,-1.535810441,-0.619388589,-1.238016375,-1.212286544,-1.253397686,-1.165281697,-1.15166182,-0.869894487,-1.167923957,-1.128788239,-1.182390565,-1.130444755,-0.897800732,0.023877766,-0.115035774,-1.483435472,-1.036424113,-0.554755977,-1.132370251,-1.20199306,-1.201584134,0.245897509,0.263156411,-1.519280977,-1.033869028,0.381787161,0.136244376,-1.092811114,-0.962012594,1.767998818,-0.925896432,-1.136816959,-0.858687825,354.39
11/20/2017,-0.478464907,-0.364360171,-0.590483916,-0.684566863,-0.412788349,-0.556859936,-0.20291484,0.179460145,-0.441413864,-0.432809948,0.449339428,-0.207058187,-0.519974033,0,-0.552406849,-0.617942238,0,-0.337707853,-0.558326409,-0.425319162,-0.073600441,2.014997328,0,0.609226281,1.437276484,1.050903611,-0.016393198,1.38873015,0,-0.484895213,1.077753513,0.018607172,-0.610006227,-0.635692125,0,-0.507085938,-0.355967763,-0.488491244,-0.314298942,0.065621796,0,-0.106315487,-0.667264363,-0.401885948,0.63817127,1.022782477,0.907805242,1.147457325,-0.576576065,0.442198467,-0.552406849,-0.617942238,0,-0.337707853,-0.558326409,-0.425319162,-0.518450486,-0.90556133,0,-0.19734139,-0.906901613,-0.302836025,-0.254564098,-0.707106781,0,0.184088378,-0.66761149,0.033677262,-0.376585284,-0.898717034,0,-0.418166938,-0.889166107,-0.5079276,-0.356495507,-0.766748476,0,-0.411541473,-0.863033467,-0.485368016,-0.008928809,-0.526222059,0.314740936,1.194609168,-0.046927853,-0.066428466,-0.480082635,-0.903426093,-0.0044927,-0.457017282,-0.420148277,-0.462985103,-0.592650928,-0.713168473,0.01238338,-0.560804555,-0.120831933,-0.508571897,-0.760846064,-1.17345104,-0.112193639,-0.674316537,-0.340685499,-0.637637189,-0.334842518,-0.781067932,1.556346986,-0.394217514,0.103373429,-0.322740328,-0.433474844,-0.895702262,2.187948026,-0.535349276,-0.130671697,-0.477936223,-0.930169424,-0.90212343,-0.251496706,-0.541598943,0.305318344,-0.142732823,-1.829265985,-0.917669913,-0.438485295,0.054881897,-0.135765987,-0.230740252,-0.025156116,-0.561352114,0.696633787,1.415582708,-0.454988653,-0.417823932,1.161807403,0.177921861,-0.519745516,0.598771927,366.73
11/21/2017,-0.090848043,-0.029980796,-0.332629198,-0.318054377,-0.047032622,-0.122340059,-0.010259939,-0.199773338,-0.581245964,-0.35210142,-0.515247747,0.025949965,-0.041042759,-0.872556349,-0.100642409,-0.099450838,0,0.04186066,0.021945807,0.03859137,-0.894623376,-1.209081657,0,-0.693225837,-1.548028033,-1.180544375,-0.180325177,-1.144369188,0,-0.260163557,-1.312446478,-0.784705429,0.151416328,0.359852501,0,0.003502155,0.235051095,0.074155335,-0.721090472,0.721839755,0,-1.105963093,-0.298465694,-0.897239148,1.110270878,-1.200408748,-1.118551382,-0.261358805,0.700860194,-1.444904105,-0.100642409,-0.099450838,0,0.04186066,0.021945807,0.03859137,-0.486779922,-1.002764907,0,0.016063047,-0.689698038,-0.088952079,-0.77483385,-1.246814122,0,-0.179953148,-1.075500051,-0.357855617,-0.625421581,-0.988278626,0,-0.561589674,-0.57829546,-0.593973548,-0.30656967,-1.192719852,0,-0.330408537,-0.050284252,-0.305956443,-0.889010801,-0.011981801,-1.394882301,-1.696282351,-1.235510031,-0.443390394,-0.132463406,-0.908065126,-0.63828638,-0.072771217,-0.872090282,-0.19708106,-0.392729047,-1.101051288,0.162204584,-0.317175774,-0.760148614,-0.412739771,-0.41094819,-1.068392912,-0.112193639,-0.318136307,-0.786080968,-0.422428284,-0.052453298,-1.289252113,0.456832193,-0.016347466,-1.005733262,-0.17990212,-0.06952531,-1.400929637,0.471910359,-0.087647448,-0.898227516,-0.231325812,-0.743911688,-0.936953964,-0.999166853,-0.688009084,0.33904717,0.235030411,0.198575406,-0.728255208,-0.020445248,0.722776878,-0.766663333,-0.490311967,0.227041212,-0.063447518,-0.048843459,-0.490040089,-1.107378976,-0.576790085,-0.718562792,0.057888331,0.074192953,-1.391561984,360.4
11/22/2017,-0.717429283,-0.488845146,-0.40054207,-0.377233333,-0.718090869,-0.564946432,-0.791420474,-0.449283739,-0.94524089,-0.625704236,-1.083481765,-0.375434227,-0.786439445,-0.34470877,-0.454586568,-0.528138961,0,-0.373554892,-0.442605001,-0.404230438,-1.452861457,-0.761646966,0,-1.015467424,-0.851112418,-1.038052485,-1.508300243,-1.028991511,0,-0.160649448,-1.2907006,-0.714308907,-0.827164663,0.809455811,0,-0.780926873,1.064870701,-0.082883345,0.119103481,1.543950706,0,-0.342314218,1.294425947,0.518843444,-2.000384578,-0.368552299,-1.097024298,-1.652981394,-1.120057066,0.993988327,-0.454586568,-0.528138961,0,-0.373554892,-0.442605001,-0.404230438,-0.654562639,0.22586433,0,-0.779648273,0.428565459,-0.612330084,-0.55778857,0.263117406,0,-0.450631965,0.342534723,-0.316297193,-0.948230371,-0.636199775,0,-0.94068722,-0.857619004,-0.967507668,-0.768047654,-0.97618706,0,-0.60492555,-1.278280433,-0.792617445,-0.325900568,-0.34956617,-0.425901895,-0.203688791,-1.327041035,-0.943170279,-0.57305941,-0.550532248,-0.793395225,-0.674412897,-0.723435769,-0.69185917,-0.234837704,-0.588483616,-0.80647265,-0.377447266,-0.605177595,-0.430511509,-0.251631711,-0.73624653,-1.320613168,-0.34725527,-0.637539838,-0.412143885,-0.653234666,-0.337269523,-0.029574238,-0.714379562,-0.622640821,-0.709793608,-0.545024549,-0.432171248,-0.044771133,-0.557019033,-0.469674587,-0.548267678,0.195611153,0.539533064,1.432376381,0.98845969,-0.733887545,-0.361404819,-1.406494121,-1.623114589,-0.959791927,-0.261011419,1.347599298,1.115424636,-0.595414205,-0.110208031,-0.731389961,0.193471959,-1.147065832,-0.573442198,-0.597791409,-0.007388871,-0.892699789,-0.077615425,380.65
11/23/2017,-0.00845393,-0.317502546,-0.031644012,-0.325694635,-0.833269891,-1.08994145,-0.650381172,-0.549640655,-0.805042949,-0.520948744,0.084953976,-0.097926295,-0.002531587,-0.414258578,-0.290898732,0.011276372,0,-0.262022147,-0.090611687,-0.203876675,0.059394594,0.07792865,0,0.032649057,0.673982729,0.312287485,-1.083532769,-0.414039336,0,-0.356668216,0.180276003,-0.218778744,0.057623681,0.642000451,0,0.347150252,0.198425066,0.302725492,-0.714284971,-0.593655779,0,-0.048802177,-0.910925559,-0.571298803,-0.532188192,-0.004720519,0.374141177,-1.196800879,0.55552332,-0.938925307,-0.290898732,0.011276372,0,-0.262022147,-0.090611687,-0.203876675,-0.890702317,1.121380959,0,-0.6257322,-0.259933654,-0.595985817,-1.093090451,0.749054259,0,-0.534662178,-0.367492007,-0.530314171,-1.428289844,-0.490759687,0,-0.790312865,-0.762116807,-0.824960065,-1.434899077,-0.043806125,0,-0.485282313,-0.038866117,-0.395870904,-0.943380833,-0.505647725,-1.370431235,-1.781281386,-1.858270556,-1.747676041,0.004338108,-0.348811839,-1.358190285,0.049125419,-0.389001341,-0.034020844,-0.0261335,-0.601486798,-1.040480196,-0.017238853,-0.488122116,-0.112393945,-0.268541252,-0.830186639,-0.84145404,-0.322117368,-0.551920365,-0.376626255,-0.869862272,-0.679780808,-0.266168144,-0.829786871,-0.396459402,-0.781505346,-1.221441184,-0.713076084,-0.142124949,-1.114843507,-0.415832394,-1.027754969,0.764778822,1.015177064,-0.125282279,-0.742245222,-2.086844462,-2.332949829,1.049379543,-1.789533118,-0.876749338,0.400449147,-0.097924957,-0.858436906,-2.015316027,-2.105445894,-1.00673897,-0.760821322,-0.907222926,-0.461133082,0.558244337,0.227548456,0.375988339,-0.333355542,410.17
11/24/2017,-0.410399433,-0.418554241,-0.245602292,-0.409128179,-1.126038948,-1.330484393,-1.36617213,-1.217968588,-1.079383386,-0.569313265,-0.68300279,0.469481463,-0.721138622,-1.478829847,-0.486837138,-0.155690311,0,-0.376353582,-0.069684369,-0.273790651,-0.710143916,-0.217642875,0,-1.42851765,-0.093257462,-1.054674778,1.198756262,1.302364713,0,0.107812054,1.570271575,0.99578734,-0.860819446,-1.234832794,0,-0.376958934,-1.060414768,-0.7624237,-1.360371731,-0.971731596,0,-1.354353582,-1.224552975,-1.518035512,2.180930548,0.037344917,-0.306505164,1.967410899,-1.025240339,-1.761980122,-0.486837138,-0.155690311,0,-0.376353582,-0.069684369,-0.273790651,-1.440905997,-1.156901878,0,-1.350511888,-1.219986308,-1.37030217,-1.305053269,-0.579750904,0,-1.212183204,-0.774387315,-1.176798902,-0.900443484,-0.373573235,0,-1.110387828,-0.256282874,-0.932459856,-0.591197567,0.394255121,0,-0.618834772,0.778610824,-0.260765441,-1.442939284,-1.629126976,-1.853927497,-1.72561868,-0.798441535,-0.298080063,-0.426333609,0.036537579,-0.72170216,-0.406526971,-0.658515971,-0.460437715,-0.246608533,0.131433506,-0.529400457,-0.240470503,-0.551592408,-0.301922505,-0.450785953,-0.709281161,-1.337277715,-0.413039597,-1.065901356,-0.557226723,-1.105215954,-0.602296859,-1.433428401,-1.124087322,-1.259200346,-1.185875648,-1.327150432,-0.506295623,-0.51600307,-1.333502005,-1.212875379,-1.35825888,0.484461453,0.797060613,0.600031779,-0.186325249,-1.689319096,-1.796316809,-1.088937567,-1.267160149,-0.981147508,-0.333213245,0.563734872,-0.067943246,-1.841158996,-1.937845681,-2.272965651,-2.110338882,-1.205651036,-0.415641161,-0.344906716,1.448479186,-0.79844552,-1.845030139,474.91
11/25/2017,-0.852650194,-0.891383599,-0.826681005,-0.997759344,-1.258762566,-1.415730017,-0.807580881,-0.814412455,-1.269556365,-1.566757965,-0.581583009,0.402809274,-1.34403441,-1.005203278,-1.063498019,-1.350620239,0,-0.852382335,-1.547035798,-1.119272006,-0.140666324,-1.250637181,0,-0.682507394,-1.689723569,-1.190850045,1.021423118,0.69026849,0,0.842629486,0.216712708,0.792827568,-1.288717785,-1.824800832,0,-1.15513178,-1.565622043,-1.482155503,-0.935002179,-1.30585725,0,-0.879281441,-1.118761063,-1.13644873,1.521679677,1.212169114,1.400960747,2.080322183,-1.442198076,-0.661060799,-1.063498019,-1.350620239,0,-0.852382335,-1.547035798,-1.119272006,-0.953864832,-0.369887959,0,-0.806439366,-0.714695256,-0.817606437,-0.69469106,-0.457808957,0,-0.826859511,-0.746401532,-0.845176694,-1.457762901,-1.543487266,0,-1.2671396,-1.577410907,-1.387808032,-1.814864645,-0.789352217,0,-1.540470502,-1.169509158,-1.582760426,-0.245135154,-0.535095864,0.195872329,0.42868311,-1.173682028,-1.913093857,-1.063761746,-1.004540953,0.689087434,-0.837904024,-0.860814554,-0.859084512,-1.034561561,-0.353106872,1.449893024,-0.821173154,-0.158255283,-0.722488781,-1.181679641,-0.590637969,0.696649913,-0.988676765,-0.381021567,-0.895019866,-1.335468626,-1.090531696,-0.542418601,-1.257443804,-1.121919738,-1.278739374,-1.399526207,-0.855437497,-0.095346259,-1.406736909,-0.692457638,-1.367434494,-0.414732889,-0.101246841,0.101834238,-0.497362268,-1.337967842,-1.347908037,-1.523673393,-0.714145927,-0.622008573,-0.321273723,0.175120261,-0.411166521,-1.470591638,-1.573933584,0.105240224,0.067806605,-1.027359043,-1.729096519,0.80204878,1.744111339,-1.602309068,-0.954985108,466.28
11/26/2017,2.377626164,1.599845628,1.673510106,1.506764936,0.086378104,-0.421188446,1.398495317,1.12751925,-0.354287397,-1.211844917,2.045780505,1.349171368,-0.084208557,-0.710855551,0.706007713,-0.521917556,0,1.385153209,-0.361858563,0.906673377,0.546211596,-0.149255579,0,1.600610825,0.027115399,1.145128182,-0.149533436,-0.558156306,0,0.881535435,0.129734896,0.757882812,-0.209594071,-0.456013425,0,-0.301100703,0.381742837,0.011542642,-1.286612033,-1.060660172,0,-0.71756088,-0.781278643,-0.881143152,0.55975095,0.687939269,-0.376673108,-0.580048091,-0.922779709,-1.816132481,0.706007713,-0.521917556,0,1.385153209,-0.361858563,0.906673377,0.923837391,0.732236446,0,1.406577447,0.469427427,1.344831622,0.335407002,1.157987362,0,1.141489631,0.268914697,1.072355563,-0.280487321,0.296318879,0,-0.380520504,-0.447859465,-0.404551895,-1.109024137,-0.069006556,0,-1.195994193,-0.924849266,-1.251521667,0.800195723,1.381575612,0.343251535,-0.393890261,-0.908759208,-1.68547911,0.796654456,-0.183409446,1.10552494,1.398226241,0.88078189,1.361044567,1.08396152,1.159073112,1.251408676,1.683729162,0.867840344,1.64186801,0.867481284,2.039409372,2.386122983,1.519264774,1.768609896,1.611557476,-0.244729145,-1.476641363,0.157628125,0.085956221,-0.459138797,-0.002305889,-0.645026723,-1.234832794,0.707106781,-0.420406362,-0.715865297,-0.477221488,1.674276616,1.673841578,0.619358708,-0.133511156,-1.130894647,-1.311233338,-0.022839337,0.173252175,1.375982595,1.713900951,-2.549087168,-2.498666917,-2.145835623,-2.069170899,-0.290702331,-0.865242135,-1.55131384,-2.121824683,0.251037765,-0.205133542,-1.656619394,-1.388196095,471.33
11/27/2017,1.276564185,1.752741901,2.107724576,2.187136954,1.298030515,1.155349384,2.041313317,2.029976514,1.460960884,1.185532499,1.865444383,2.092008809,0.330734633,0.218442741,1.464266252,0.491108794,0,1.817490522,0.481987085,1.60229558,1.834492963,-0.298511157,0,2.089755512,0.0596851,1.720334951,0.90618314,-0.142124949,0,2.389330828,-0.367376804,2.063758065,0.372104204,0.85312415,0,0.551726849,1.09866831,0.912526442,-0.328524949,-0.053968707,0,0.419627164,0.430298059,0.486950812,0.837987284,1.242252946,-0.08936351,-0.250354958,-0.683209296,-1.021934351,1.464266252,0.491108794,0,1.817490522,0.481987085,1.60229558,2.059925106,1.516775495,0,2.0360296,1.673431694,2.04779254,2.020843675,0.862972715,0,2.025922004,1.099870249,2.009668254,0.178655222,1.420093894,0,1.454950082,0.617091528,1.382573969,0.34867748,1.062737863,0,1.186900897,0.217325018,1.037953415,2.101396748,2.223249119,1.11118565,0.900079894,-1.000329733,-0.655711215,1.701162513,1.507562413,2.098626029,1.961843745,2.06516446,1.996430094,1.892788069,2.348689394,1.678508655,2.099084985,2.303952805,2.161969554,1.911451569,2.479446091,1.093198046,2.17858823,2.292497613,2.231699272,0.80177287,0.751873545,0.77230428,1.307118137,1.365091614,1.375229769,0.633450735,1.028270884,0.558600379,1.169038405,1.668166599,1.295682913,1.774069239,1.809618589,0.524178694,0.012560196,-0.70808048,-0.529627952,-0.946538332,0.125880966,1.952081268,2.098981773,0.569897595,0.350986338,-0.293382747,-0.274489967,0.960171542,0.858116402,-0.493643775,-0.36077491,-0.012026204,0.881250755,-1.371487862,-0.76502693,480.36
11/28/2017,1.739741356,2.174900144,2.217776786,2.285435686,1.895263904,1.498175366,2.145906601,2.15068067,1.784476793,0.889747591,1.98913506,1.240877749,1.873944135,1.192719852,1.96282928,1.497170317,0,2.181984563,1.642279554,2.169275212,2.18875251,-0.030015011,0,2.133131305,0.345089086,1.981383148,1.287112824,0.241746889,0,1.445855448,-0.622662724,1.172974683,0.977651401,-0.156696272,0,1.566444934,0.274892914,1.117652355,0.45341345,-0.530330086,0,0.522429259,-0.157756035,0.168597104,0.819136899,1.594463446,0.109834648,-0.365301677,-0.514392681,-0.676673275,1.96282928,1.497170317,0,2.181984563,1.642279554,2.169275212,1.61871707,1.030160156,0,2.135205481,1.763825342,2.130810719,1.749975921,1.415090369,0,2.14661128,2.208103927,2.1827013,1.067665509,0.916695965,0,1.751105845,0.67912445,1.673799849,0.45996766,1.271034205,0,0.894359593,0.511990983,0.868023432,1.787254148,1.554684436,-0.176046522,0.144849763,-0.85959233,-0.993281942,2.014809973,0.678027783,0.52163615,2.170098791,1.174172999,2.109916193,2.085601347,0.362084088,-0.49285904,2.211592891,0.601626227,2.121568811,2.11150683,0.664423987,0.049724516,2.273414036,1.108526373,2.173021218,1.521144098,0.254767069,-1.462286929,1.887832951,0.212648344,1.756954073,1.078508094,-0.790193969,-1.178511302,1.482295247,0.393661481,1.411194151,1.905627484,1.707010525,0.606220554,0.602102069,-0.10406301,-0.334008511,-0.301612078,1.206768539,2.173877092,2.116541097,0.58125374,0.657518383,-0.05283403,-0.374111392,0.895348683,0.640083643,-1.100526642,-1.231860421,-0.786840719,-1.029054547,-0.400936741,-0.48026911,472.9
